0.0,3.1910000000000003,9.617,16.483,6.946000000000001,6.7379999999999995,3.2409999999999997,0.0,12.869,3.598,5.5,9.838000000000001,6.3790000000000004,9.274,4.372,13.163,2.867,6.628,6.804,5.145,4.909,6.261,5.632,8.371,7.829,0.581,11.251,4.275,5.675,9.486,0.0,7.5649999999999995,6.479,15.016,2.893,2.8970000000000002,6.093999999999999,5.201,9.929,11.166,1.615,3.121,17.151,8.803999999999998,0.0,4.098,0.0,0.0
11.64,0.0,7.964,8.603,9.228,3.864,4.331,1.619,12.335,0.0,2.793,11.596,3.501,2.822,2.108,8.298,1.254,1.819,7.664,1.719,9.994,0.8,4.106,8.3,10.479,0.0,1.6909999999999998,5.606,0.515,1.907,0.0,1.5390000000000001,6.4510000000000005,3.47,0.794,0.0,2.474,2.509,5.208,5.197,0.716,3.833,9.075,7.958,0.0,0.666,0.0,0.0
36.436,8.658999999999999,0.0,14.121,9.088000000000001,12.75,5.951,1.789,13.733,0.0,6.354,11.633,8.281,10.39,18.69,21.922,5.551,6.468999999999999,9.068999999999999,8.922,9.426,4.384,5.963,17.78,10.791,0.0,10.227,5.868,6.639,6.484,0.0,8.242,17.691,24.926000000000002,11.762,10.606,9.071,5.689,14.565,16.612,2.981,5.2299999999999995,22.177999999999997,14.984000000000002,0.0,3.8259999999999996,0.0,1.666
48.596000000000004,13.637,39.141,0.0,35.052,48.019999999999996,18.154,4.174,44.094,2.5549999999999997,16.155,13.588,9.515,12.751999999999999,8.362,35.832,4.548,24.656,19.669,14.132000000000001,22.863,7.679,10.081,26.913,6.313,0.0,13.051,10.334,6.6930000000000005,5.8469999999999995,0.0,13.507,24.311999999999998,14.469999999999999,12.328,8.318999999999999,14.01,7.844,20.47,35.941,5.223,15.094999999999999,53.728,40.696,0.0,7.289000000000001,0.0,0.0
25.434,7.122,18.883000000000003,40.2,0.0,43.68,22.384999999999998,1.46,28.253999999999998,0.96,13.120000000000001,9.023,4.535,12.625,4.2620000000000005,21.784,3.233,18.517,13.386,10.23,14.599,7.7299999999999995,10.807,13.736999999999998,10.999,0.0,9.285,9.808,4.425,3.216,0.0,10.073,12.27,12.583,6.1690000000000005,4.55,3.793,5.23,18.878,15.288,6.119,9.825,26.487000000000002,30.229,0.0,1.8900000000000001,0.0,0.0
11.604,2.537,6.1209999999999996,18.874,18.864,0.0,12.442,1.778,17.041,0.0,4.707,6.148,2.313,2.856,2.706,7.565,0.655,7.6080000000000005,4.778,2.076,3.317,0.0,5.373,4.518,6.259,0.0,7.01,4.8580000000000005,4.329,3.651,0.0,7.170999999999999,4.369,8.65,2.625,2.541,3.574,2.29,5.553,8.071,2.394,5.759,16.613,17.291,0.0,4.239,0.0,1.916
15.309,5.086,5.548,24.032,31.22,23.201,0.0,4.244,19.733,0.0,7.779999999999999,6.01,2.843,0.728,5.631,10.600999999999999,4.027,11.426,5.99,3.197,6.657,6.462,4.429,9.323,5.564,0.0,9.620999999999999,4.57,0.941,1.884,0.0,8.14,9.16,5.895,3.896,1.3820000000000001,3.286,1.723,12.003,10.275,4.17,4.157,9.556000000000001,11.142,0.0,2.643,0.0,1.362
0.927,0.0,2.448,1.73,1.701,1.772,3.851,0.0,7.369,0.0,0.0,0.975,2.449,1.854,0.0,1.83,0.0,1.719,0.855,0.76,0.0,0.98,0.911,0.0,0.895,0.0,0.0,2.715,0.0,0.795,0.0,0.956,0.938,0.846,1.762,0.998,2.401,0.983,1.039,1.803,0.0,0.738,2.9,2.402,0.0,0.859,0.0,0.0
53.19,14.376,20.726,51.324,28.356,34.619,10.972999999999999,8.832,0.0,2.991,23.198999999999998,25.713,18.053,12.8,15.056000000000001,31.894000000000002,9.575,16.132,23.992,13.266,24.076999999999998,6.29,42.108,37.432,34.318,3.4059999999999997,20.272,23.022,11.084999999999999,10.780999999999999,0.0,12.533,22.656,24.029,9.649999999999999,13.257000000000001,11.124,12.959,21.22,19.336,1.957,7.77,33.818,21.847,0.0,5.49,0.0,0.0
6.380999999999999,0.648,1.757,2.338,4.420999999999999,1.838,1.738,0.0,6.276,0.0,0.927,0.386,0.0,2.7960000000000003,0.921,3.833,0.825,1.9329999999999998,0.995,0.0,0.943,1.9169999999999998,0.0,1.865,1.896,0.0,1.522,0.972,0.0,0.935,0.0,0.0,1.9129999999999998,0.0,0.0,0.914,0.0,0.0,0.863,1.87,0.0,0.988,0.792,1.955,0.0,3.5890000000000004,0.0,0.0
9.927,1.997,3.697,6.726,8.518,8.367,4.538,0.0,11.361,1.902,0.0,2.367,2.848,0.221,0.73,3.727,0.919,6.118,4.043,3.488,3.033,2.81,3.637,6.166,4.461,1.916,2.731,4.338,0.0,0.974,0.0,1.875,3.617,6.324,0.898,1.302,0.893,2.777,1.67,5.283,0.0,1.789,3.37,5.118,0.0,0.903,0.0,0.0
30.23,8.825,12.873000000000001,12.75,6.497,18.242,5.695,1.654,22.429000000000002,0.0,5.7379999999999995,0.0,10.618,13.454,8.433,11.729,2.087,6.824,9.838000000000001,3.017,12.608,6.638999999999999,8.309,17.473,12.094000000000001,0.0,7.743,6.226,7.494,3.743,0.0,7.878,12.948,18.93,3.9669999999999996,1.613,4.773,5.241,7.845000000000001,10.169,1.925,3.2600000000000002,10.864999999999998,10.754,0.0,1.97,0.0,0.0
19.679000000000002,3.112,14.119,6.089,3.395,11.486,2.04,3.223,13.544999999999998,0.0,1.5870000000000002,13.932,0.0,8.101,5.554,6.506,0.33,4.333,3.766,2.354,8.011000000000001,0.983,12.084,12.245999999999999,12.91,0.0,9.457,6.15,5.154999999999999,3.6450000000000005,0.0,9.758,11.95,12.165,2.824,1.371,0.814,3.362,8.332,8.616,1.935,5.385,11.138,4.908,0.0,0.0,0.0,0.947
22.486,2.2119999999999997,14.465,9.58,5.408,11.241,0.0,0.914,10.304,0.881,2.993,12.698,4.949,0.0,12.358999999999998,8.244,5.564,4.358,2.763,6.678000000000001,4.757,1.649,9.043,11.122,8.728,0.0,6.439,5.263999999999999,4.011,2.461,0.0,9.137,13.689,12.945,4.493,6.301,9.405,5.798,12.552,6.066000000000001,1.6429999999999998,2.657,16.916,9.012,0.0,2.385,0.954,0.869
19.525,2.403,16.183,9.436,4.92,9.972000000000001,1.657,2.537,7.66,0.0,3.271,7.773,3.133,11.256,0.0,16.091,1.953,4.364,3.016,1.9020000000000001,9.066,0.995,4.699,5.9719999999999995,15.234,0.0,10.882,4.1370000000000005,4.622999999999999,2.55,0.0,11.011,17.088,14.751,9.251000000000001,8.678,4.172,8.457,8.453,4.015000000000001,1.88,1.87,7.409000000000001,5.5569999999999995,0.0,3.6239999999999997,0.0,0.955
21.224999999999998,1.778,17.579,16.9,7.878,13.440000000000001,1.558,0.918,10.120999999999999,1.726,1.75,4.739,3.85,4.413,5.554,0.0,3.819,3.342,5.37,3.412,6.3149999999999995,2.788,5.608,5.737,4.683999999999999,0.991,5.223000000000001,2.7110000000000003,3.354,3.701,0.0,2.208,11.469000000000001,9.085,3.407,7.373,5.574,5.754,9.256,15.787,1.295,5.457000000000001,34.283,5.873,0.0,10.327,0.0,0.0
6.2509999999999994,0.0,7.005000000000001,2.811,1.402,3.904,0.0,0.935,3.687,0.0,0.0,6.804,0.268,6.056,4.192,3.842,0.0,0.844,0.174,1.083,0.8,0.0,3.677,2.927,3.9109999999999996,0.0,2.703,1.3050000000000002,2.101,3.2350000000000003,0.0,0.719,3.424,4.207,1.882,2.554,1.425,0.332,4.429,3.2190000000000003,0.416,0.0,6.604,5.796,0.0,1.521,0.0,0.0
2.426,0.882,1.414,4.458,8.744,7.609,1.35,0.859,3.828,0.0,1.799,2.639,0.779,2.878,0.0,1.631,0.0,0.0,0.0,0.519,0.482,8.244,1.747,3.573,0.942,0.0,1.754,1.947,0.888,0.859,0.0,0.0,3.758,0.977,1.494,0.926,0.0,1.7850000000000001,2.748,1.638,0.901,2.872,7.171,3.727,0.0,1.763,0.0,0.0
21.526,5.707000000000001,10.317,22.197,18.119999999999997,9.993,3.667,0.708,21.914,0.988,8.225999999999999,13.388,11.015,7.888999999999999,4.517,7.874,3.273,4.880000000000001,0.0,6.758,15.94,5.193,11.25,11.141,6.8,0.874,5.401,7.075000000000001,4.6530000000000005,3.9989999999999997,0.0,8.729,9.64,7.322,4.306,7.398,3.578,2.675,6.3260000000000005,7.949,0.926,4.912,19.139000000000003,4.844,0.0,0.821,0.0,0.0
14.389999999999999,3.332,10.068999999999999,13.703,5.622999999999999,10.644,3.073,1.3559999999999999,8.415000000000001,0.0,5.492,3.161,2.311,1.855,3.379,10.114,2.569,2.383,4.702999999999999,0.0,4.04,0.92,3.748,3.894,2.869,0.0,8.633000000000001,1.817,0.917,0.289,0.0,2.5309999999999997,5.192,1.963,2.34,2.901,0.616,0.229,3.957,5.603,0.0,1.833,11.86,6.306,0.0,1.787,0.0,0.0
16.755,9.104,8.841000000000001,18.636,6.316,11.657,2.805,1.491,20.162999999999997,0.0,5.504,12.921,8.147,6.791,2.937,11.672,4.062,8.249,8.518,8.383,0.0,3.9160000000000004,4.787,11.870999999999999,9.894,0.0,5.795999999999999,6.727,4.42,4.386,0.0,4.05,9.206,12.754000000000001,1.609,5.976,6.263,0.0,14.044,12.657,0.937,3.792,17.665,8.414,0.0,0.937,0.0,0.0
25.636000000000003,8.043,14.55,17.807,7.586,14.113,8.327,1.6880000000000002,8.695,1.92,4.276,9.187,9.373,4.821,5.162,6.787,1.799,26.630000000000003,5.592,5.069,18.183,0.0,2.872,10.006,8.334999999999999,0.0,5.521,2.758,3.775,2.865,0.0,3.634,7.662000000000001,8.65,7.026999999999999,3.679,7.372999999999999,2.753,7.529999999999999,10.786000000000001,1.783,10.224,14.732,10.42,0.0,1.941,0.0,0.0
34.845,5.611,16.564,20.317,17.427999999999997,27.868000000000002,4.71,2.768,51.438,0.932,15.975,24.197000000000003,15.892,15.174,7.096,23.811,4.091,10.918999999999999,10.708,6.111,20.594,0.697,0.0,21.564,22.605,1.752,11.277000000000001,12.704,2.584,6.417,0.0,6.157,12.629999999999999,10.171,6.3389999999999995,4.541,5.701,4.603,19.666,11.762,1.931,13.619,23.296,18.137,0.0,3.831,0.966,0.944
47.159,8.862,22.609,20.272,14.949,17.44,6.075,1.911,26.667,0.716,7.248,25.782,20.533,11.992999999999999,15.313,20.233,8.206,13.447,14.722,5.88,12.036999999999999,6.6739999999999995,12.370000000000001,0.0,49.096999999999994,4.489,49.961,24.381,6.444,11.704,0.0,11.883000000000001,26.439,52.711,9.702,7.415,9.752,7.553,20.655,13.370999999999999,3.199,7.172,25.958,12.994,0.0,3.784,0.0,0.0
28.89,6.023,20.224,13.062999999999999,7.298,12.612,1.6520000000000001,0.895,30.096999999999998,1.794,10.811,19.982999999999997,12.729,10.184999999999999,10.705,19.101,9.163,2.81,7.51,6.172000000000001,10.298,2.842,15.047,42.245000000000005,0.0,2.4050000000000002,31.088,18.289,6.341,8.802,0.0,15.325,14.713,17.486,7.625,6.577999999999999,4.582,6.9,12.384,6.872,1.599,3.385,16.631999999999998,10.024000000000001,0.0,0.862,0.944,0.0
2.252,0.0,1.826,1.636,0.0,1.74,0.909,0.0,4.456,0.0,1.79,0.0,0.0,0.0,0.822,0.991,0.0,1.791,0.761,0.0,0.881,0.0,1.669,3.316,1.335,0.0,0.0,0.873,0.0,0.0,0.0,0.639,0.921,1.643,0.0,0.0,0.0,0.0,1.4329999999999998,0.0,0.0,0.0,0.876,0.0,0.0,0.0,0.0,0.0
43.479,8.064,22.681,20.36,14.588000000000001,30.152,8.004999999999999,1.793,27.417,0.0,9.925,24.659,14.841000000000001,12.303,15.668,15.646999999999998,5.543,18.490000000000002,14.237,7.6209999999999996,14.392,4.796,12.975999999999999,68.233,33.08,1.775,0.0,23.143,13.001999999999999,16.038,0.0,15.642,16.734,58.275,8.32,10.151,4.269,7.087,20.560000000000002,13.026,1.832,8.799,11.111,15.562000000000001,0.0,0.0,0.0,0.813
23.98,5.769,9.181000000000001,19.413,15.152,7.77,2.282,5.441,21.834,1.914,9.953,13.447,9.35,9.024999999999999,7.15,9.084,1.4380000000000002,14.429,7.888999999999999,0.282,10.248000000000001,0.962,11.487,29.121000000000002,17.421,0.0,16.246,0.0,3.9829999999999997,2.551,0.0,4.523,11.044,17.661,6.119,6.463,6.587,5.05,9.329,13.435,2.7649999999999997,5.25,15.67,8.861,0.0,0.0,0.0,0.0
28.021,4.853,16.934,9.913,5.974,15.418,6.268,0.969,14.925,0.898,1.449,17.04,7.438,9.442,9.294,13.123999999999999,2.897,2.716,7.814,2.4219999999999997,7.890000000000001,0.971,4.763,14.275,11.931,0.0,7.833,6.685,0.0,15.365,0.0,31.647999999999996,22.034,26.839,6.5329999999999995,2.147,4.2669999999999995,12.869,9.518,4.766,0.0,1.42,8.977,10.003,0.0,3.4240000000000004,0.0,0.909
26.447,5.593,21.795,7.170999999999999,6.165,11.174,1.913,1.761,11.429,0.997,2.563,7.966,11.633,9.977,8.709,11.378,4.615,7.287,5.171,2.124,2.137,0.963,3.651,18.761,9.931,0.938,16.816,4.3629999999999995,16.94,0.0,0.0,13.813,21.904,33.786,5.0440000000000005,8.850000000000001,4.792,4.978,8.573,12.804,2.223,5.271,11.478,4.386,0.0,1.66,0.0,0.0
0.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.541,2.391,20.505000000000003,14.697,10.424,8.759,2.7,2.665,14.081,0.0,8.636,8.613,7.058,13.165,8.699,12.051,4.747,7.281000000000001,7.504,4.494,2.564,0.924,3.568,17.941,8.337,0.0,7.393000000000001,1.7759999999999998,21.055999999999997,10.296000000000001,0.0,0.0,21.820999999999998,17.731,6.166,11.808,5.535,6.666,10.897,5.92,3.84,3.947,7.943,2.727,0.0,0.883,0.0,0.95
37.065,5.617,36.872,22.159,10.77,21.9,7.856999999999999,2.75,23.889,0.971,6.859,21.767,14.274,21.144,14.985000000000001,21.478,5.311,8.808,9.085,8.503,13.183,5.737,7.710999999999999,26.844,20.91,1.7120000000000002,18.857,10.477,19.087,7.245,0.0,21.933,0.0,24.152,17.146,13.692,12.561,11.93,27.214,14.652999999999999,1.257,9.96,22.985,15.847999999999999,0.0,2.594,0.0,0.989
51.396,7.563000000000001,39.459,27.42,15.307,27.749000000000002,14.349,3.48,44.117000000000004,0.772,15.824000000000002,29.092999999999996,25.991,24.733999999999998,27.404,35.257,4.466,14.498,17.883000000000003,5.2749999999999995,15.658000000000001,5.602,10.850999999999999,62.915,37.522000000000006,0.0,51.245000000000005,19.089,27.722,34.076,0.877,30.289,38.977000000000004,0.0,18.798000000000002,10.209,13.847000000000001,13.051,31.366,14.033000000000001,1.822,5.478,30.94,13.095,0.0,5.696,0.0,0.79
14.397,1.098,9.515,10.280999999999999,5.651,8.834,2.571,2.374,6.744,0.0,0.698,2.351,4.829,5.922000000000001,10.123000000000001,10.038,1.488,4.558,3.32,4.1930000000000005,2.59,0.973,4.486,3.4019999999999997,4.337,0.0,4.236000000000001,2.791,1.562,5.15,0.0,4.477,9.142,7.629,0.0,14.291,12.902000000000001,7.67,23.512,32.202,0.734,10.398,20.15,6.587,1.568,7.252000000000001,0.0,0.812
14.493,1.8739999999999999,11.358,6.5280000000000005,1.872,9.642,2.63,0.71,10.283999999999999,0.0,0.97,3.856,3.232,2.856,5.093999999999999,14.521999999999998,4.251,4.325,7.329,4.443,2.417,1.802,3.598,3.866,6.063000000000001,0.0,3.215,1.716,1.874,4.098,0.0,7.0,9.134,3.8120000000000003,25.46,0.0,8.518,15.544,17.625,23.637999999999998,3.668,5.614,11.483,5.090999999999999,0.0,6.6080000000000005,0.0,0.844
16.762,2.276,7.532,11.161999999999999,4.433,14.414,0.996,1.4929999999999999,6.978,0.0,3.7,3.278,1.45,4.636,1.5,10.205,2.432,4.452,3.392,4.623,4.203,0.78,2.7350000000000003,6.056,3.1870000000000003,0.0,3.664,1.911,1.899,1.447,0.0,4.68,13.27,8.711,15.453,8.698,0.0,8.591,17.067,40.107,9.271,8.111,24.526,6.818,0.0,18.9,0.0,1.857
19.612,3.734,6.057,14.858,6.698,10.808,1.642,2.522,11.196,0.947,5.272,10.767,3.939,11.728000000000002,9.333,21.548,4.6240000000000006,6.394,3.631,3.179,4.654999999999999,0.977,0.0,3.663,7.7989999999999995,0.518,3.559,5.305,7.572000000000001,3.61,0.0,11.196000000000002,12.384,4.5809999999999995,20.076,20.358,9.995999999999999,0.0,30.812,20.713,2.561,5.109999999999999,22.338,2.627,0.0,3.992,0.998,1.678
22.956,2.534,19.214,14.479,5.207,9.897,2.822,2.026,9.738,0.0,2.0940000000000003,3.732,5.431,5.25,3.637,16.991,3.009,0.867,4.238,3.2220000000000004,5.447,0.951,3.807,8.379999999999999,1.857,0.0,2.757,3.518,4.136,4.582,0.0,9.981,10.833,4.899,12.190999999999999,18.378,8.948,15.487000000000002,0.0,15.071000000000002,1.706,5.351,23.412,13.211,0.0,5.328,0.0,0.0
26.493000000000002,5.3309999999999995,21.955,28.627000000000002,12.442,23.814999999999998,5.489999999999999,5.911,16.014,2.891,4.901,17.654,5.154,9.199,6.366999999999999,27.86,0.877,9.182,8.436,4.108,5.978,3.576,1.788,13.261000000000001,6.3580000000000005,0.0,4.348,6.816,6.3260000000000005,1.744,0.0,4.687,10.01,7.239000000000001,22.287,21.662,40.111000000000004,13.677,26.172,0.0,24.302,28.208,79.024,29.025,0.0,21.683,1.952,3.169
5.491,2.288,5.1259999999999994,6.591,6.507999999999999,8.062,0.927,0.0,4.817,0.0,0.78,3.232,1.594,1.056,2.1340000000000003,10.198,0.718,2.696,0.999,0.0,2.612,1.799,1.935,1.654,1.3980000000000001,0.0,0.0,1.9,0.655,2.811,0.0,1.629,1.951,2.75,7.528,4.412,10.668,2.725,5.492,29.284,0.0,7.436999999999999,22.861,6.213,0.0,5.253,0.0,0.0
15.085,1.806,10.81,18.159999999999997,7.474,9.231,1.939,1.4380000000000002,9.008,0.0,2.755,7.33,5.755,4.332,3.3240000000000003,15.203,4.133,6.04,3.547,2.769,6.109,6.489,3.856,2.641,1.472,0.0,2.7569999999999997,0.0,1.43,1.553,0.0,2.4450000000000003,7.122,2.425,8.727,6.445,8.757,2.449,11.278,27.59,4.099,0.0,26.381999999999998,11.396,0.0,3.474,0.0,0.0
61.135,13.117,44.839,43.601,21.833,36.760999999999996,10.959,1.728,28.498,0.85,5.061999999999999,17.939999999999998,8.517,14.671,13.831,64.915,6.377,11.417,12.103,11.643,17.369,8.262,7.702,16.706,12.629999999999999,0.506,9.079,8.735,3.832,9.337,0.0,12.225000000000001,22.426000000000002,23.039,23.441,17.078,21.548000000000002,14.978000000000002,44.406,73.777,8.759,34.927,0.0,44.648,0.0,18.951999999999998,0.0,0.0
26.323,7.077999999999999,15.427999999999999,34.72,22.769,45.858999999999995,8.087,6.264,16.861,0.908,4.275,8.754,7.127,10.485,8.469999999999999,22.972,4.628,9.189,7.564,7.343,8.186,6.481,5.452,9.493,8.5,0.889,5.08,8.425,3.645,0.814,0.0,3.091,11.312000000000001,9.204,11.824,11.786,9.038,3.287,17.863,29.855,4.518,11.66,32.117999999999995,0.0,0.767,5.1450000000000005,0.0,0.0
0.0,0.0,0.0,1.43,1.0350000000000001,0.957,0.0,0.0,0.0,0.0,0.0,0.934,0.0,0.0,0.0,0.866,0.0,0.0,0.858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.939,0.0,0.637,0.0,0.0,0.291,0.86,0.0,0.0,2.322,1.625,0.0,0.0,0.0,0.0
14.668,4.064,13.373000000000001,8.459,7.095000000000001,11.202,2.191,1.651,5.54,0.0,4.353,4.965,7.036,5.635,3.614,14.362,2.331,1.866,4.1129999999999995,0.903,0.601,0.0,3.948,5.037,4.127,0.0,2.379,0.0,2.333,0.0,0.0,3.537,3.453,0.678,17.405,10.611,27.977999999999998,5.399,22.331000000000003,37.429,5.7989999999999995,7.074,24.002,5.575,0.0,0.0,0.0,1.662
0.907,0.0,0.0,0.892,0.0,0.533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.862,0.0,0.0,0.0,0.0,0.872,0.0,0.0,1.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.947,0.0,0.0,0.903,0.924,0.0,0.0,0.0,0.0,0.0,0.0,0.869,0.906,0.0,0.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.911,1.805,1.525,0.0,0.637,5.175,0.0,0.836,0.919,2.884,0.0,3.053,0.0,0.0
