0.0,34.547,15.695,5.057,3.441,12.55,13.549,1.647,41.085,0.408,1.879,12.636,22.336,6.8260000000000005,2.55,10.081999999999999,5.271,10.008,10.839,5.398,2.14,10.197,4.6080000000000005,8.063,0.0,0.521,16.427,5.465,4.547,3.9450000000000003,0.897,0.0,9.711,4.708,0.0,1.6520000000000001,0.0,10.704,0.0,2.1020000000000003,0.874,5.308,0.581,4.443
46.36,0.0,19.479,5.146,4.621,13.77,11.600999999999999,3.495,62.983000000000004,0.709,3.276,10.934999999999999,21.484,13.536999999999999,7.675,21.881999999999998,11.942,5.175000000000001,14.078,4.5329999999999995,4.168,13.14,1.419,9.396,0.714,0.799,20.058,10.117,9.456,11.512,0.0,0.0,31.204,11.883,2.474,3.404,1.864,14.341000000000001,0.695,8.446,0.9610000000000001,8.446,3.855,7.459
16.916,8.662,0.0,0.772,3.096,6.629,0.9159999999999999,1.766,19.419,0.635,0.853,10.671,14.594000000000001,7.539999999999999,2.367,6.936999999999999,3.815,0.915,10.454,3.447,3.021,6.069,0.0,9.791,0.955,1.7309999999999999,13.789000000000001,0.86,8.306000000000001,6.647,0.506,0.0,8.035,5.2010000000000005,0.0,1.521,0.0,5.115,0.0,8.987,1.673,7.112,0.0,0.0
9.757000000000001,10.527000000000001,4.273000000000001,0.0,10.780999999999999,11.881,7.543,2.646,19.012,1.141,0.374,4.082,7.643000000000001,3.14,2.7800000000000002,6.242,0.778,4.404999999999999,6.991,2.737,3.5730000000000004,2.839,0.83,3.271,0.0,0.0,6.340999999999999,2.595,0.794,3.083,0.0,0.0,3.364,1.737,0.0,0.996,0.841,4.569,0.0,0.961,0.0,0.0,0.781,4.084
10.244,10.196,5.482,6.311999999999999,0.0,11.959,6.491,6.27,16.648,0.526,1.4500000000000002,9.353,12.753,4.68,1.4060000000000001,2.2430000000000003,8.526,4.105,16.31,5.723,5.785,7.5809999999999995,0.0,5.266,0.0,0.0,8.855,0.922,6.577,4.433,0.849,0.0,5.154,3.053,0.0,0.0,0.0,5.8229999999999995,0.946,4.878,0.0,0.888,0.908,4.501
7.583,4.904,1.987,4.41,5.7219999999999995,0.0,5.034000000000001,4.073,18.962,1.004,0.666,7.476,9.674,1.719,1.831,0.85,7.422000000000001,4.368,10.466000000000001,4.9350000000000005,2.979,6.958,2.175,8.704,0.876,0.399,4.9590000000000005,2.858,4.077999999999999,2.854,0.348,0.0,6.205,3.578,0.745,0.77,0.0,4.163,0.0,9.877,0.0,3.937,0.934,3.009
24.239,14.329,2.197,4.944,7.023,11.974,0.0,5.386,24.607,0.754,1.284,7.314,8.043,1.8479999999999999,3.7140000000000004,7.731,3.637,3.083,6.979,4.1899999999999995,3.388,3.867,0.609,7.382999999999999,0.0,0.809,4.971,0.97,7.49,2.409,0.0,0.0,5.46,4.675,0.0,1.887,0.0,3.359,0.0,4.155,0.0,2.879,1.4300000000000002,6.271
7.6370000000000005,3.04,5.427,1.23,5.367,13.143999999999998,5.266,0.0,15.567,0.995,1.224,3.388,10.598,2.584,1.939,3.894,3.132,4.805,6.022,1.351,2.79,5.188000000000001,2.817,3.724,0.0,0.0,4.179,0.0,3.301,3.138,0.0,0.0,2.885,3.8360000000000003,0.0,0.0,0.994,2.218,0.0,1.718,0.0,2.554,0.881,0.487
7.599,21.982,5.47,3.16,6.333,5.091,8.627,0.838,0.0,0.616,0.0,7.535,12.597000000000001,7.791,3.467,16.494,3.579,15.168,17.762999999999998,8.518,5.146,3.3859999999999997,4.5649999999999995,3.373,0.0,3.5549999999999997,10.585,3.234,9.051,8.028,0.0,0.997,2.9560000000000004,1.631,2.884,2.488,0.762,10.44,1.832,4.958,0.784,6.053,0.0,9.391
0.989,4.373,1.7489999999999999,0.912,1.167,3.109,0.335,0.524,4.813,0.0,0.901,2.284,1.529,0.554,0.0,0.076,0.916,0.0,1.444,1.687,0.0,1.45,0.536,1.476,0.0,0.0,0.752,0.461,0.6,0.924,0.0,0.0,3.409,0.216,0.0,0.0,0.0,0.862,0.0,0.592,0.0,0.792,0.0,1.666
1.574,1.127,0.401,0.0,0.882,3.227,0.0,0.273,3.34,0.0,0.0,1.941,3.143,0.0,0.0,1.537,1.4060000000000001,0.307,2.589,0.0,0.817,5.4910000000000005,0.0,2.803,0.0,0.0,0.874,0.0,0.911,1.686,0.0,0.0,0.0,2.543,0.0,0.159,0.0,0.0,0.0,0.0,0.0,4.247,0.839,0.955
15.175,18.661,13.632,1.307,8.262,15.024999999999999,3.7809999999999997,2.2479999999999998,23.384999999999998,0.67,4.98,0.0,22.349,6.735,3.6999999999999997,7.193,7.2669999999999995,4.87,26.256,4.825,6.3149999999999995,10.568,6.441,11.643,0.0,2.3890000000000002,13.837,4.224,15.237,10.457,0.0,0.0,11.618,3.286,0.0,0.78,0.509,2.366,0.0,8.647,1.91,12.151,4.656,3.5860000000000003
20.604,15.75,17.169,3.6630000000000003,14.137,29.485,7.148,3.371,50.774,1.108,7.1419999999999995,23.466,0.0,7.581,6.534000000000001,4.133,6.542999999999999,4.39,22.717,5.959,11.177,17.058,8.043,18.701,1.721,0.982,24.62,9.805,24.425,8.251999999999999,2.036,0.0,10.72,9.254,0.0,1.938,0.0,15.477,0.875,16.661,2.811,25.081,6.233,7.41
16.634999999999998,16.485,7.6370000000000005,0.502,4.737,4.88,3.12,1.875,28.045,0.0,1.14,3.521,10.457,0.0,4.052,5.91,0.0,1.5819999999999999,4.303,3.5469999999999997,3.185,4.332,0.0,1.866,0.0,0.0,9.533999999999999,2.979,5.759,4.634,0.0,0.0,13.096,5.007,0.821,1.192,0.0,4.781,0.0,6.364000000000001,0.822,4.691,0.739,0.872
8.453,18.758000000000003,6.786999999999999,0.779,1.389,9.498000000000001,4.467,2.7439999999999998,32.589999999999996,0.0,0.491,3.216,10.343,6.803,0.0,6.805,2.632,4.129,4.077999999999999,0.0,0.563,2.268,1.2,1.229,0.0,0.0,16.598,2.7880000000000003,6.587,5.904,0.0,0.0,10.257,5.718,0.0,0.809,0.794,8.882,0.0,4.763,0.825,3.7969999999999997,0.745,1.779
27.839,49.457,7.955,9.221,10.08,9.773,10.959,7.417,70.61,1.244,1.226,10.419,12.381,8.462,12.591999999999999,0.0,3.085,11.732,11.797,3.833,3.237,1.702,1.9,7.285,0.0,1.939,14.911,1.955,6.382,12.053,0.9,0.0,15.916,9.739,1.7109999999999999,4.332,0.0,13.986,0.0,7.4479999999999995,0.0,5.465,0.923,3.779
16.364,21.900000000000002,14.041,4.702999999999999,15.01,28.155,14.934999999999999,2.189,81.119,2.825,5.15,14.038,18.018,6.0760000000000005,8.256,15.666,0.0,15.302999999999999,21.826999999999998,22.414,13.167,9.422,4.378,6.767,2.7880000000000003,0.974,20.738,0.931,13.104,5.16,0.0,0.0,13.514,8.921,2.907,0.626,0.0,11.982,0.0,9.275,0.618,3.746,2.306,66.09299999999999
10.668,20.561,7.7989999999999995,9.033,9.828,10.425,4.428,1.303,52.931,1.9000000000000001,0.774,7.132,6.741,4.436,2.499,10.01,6.402,0.0,14.451,7.681,4.75,5.46,6.021,4.431,1.636,0.769,3.995,1.721,4.786,5.871,0.0,0.0,8.02,7.314,0.0,1.922,0.0,4.970000000000001,0.0,3.4850000000000003,0.0,3.199,3.414,5.096
26.649,25.529,30.673,4.558999999999999,26.731,40.349000000000004,12.693000000000001,8.436,102.697,5.044,9.315999999999999,34.952,52.004999999999995,15.811,9.855,12.312000000000001,15.073,8.412,0.0,26.067999999999998,31.088,39.641999999999996,13.366,44.331,1.743,0.0,28.252,11.408000000000001,22.082,21.766,2.708,0.0,22.362000000000002,9.77,4.356,4.723,0.0,22.328,0.0,32.046,2.3529999999999998,37.001000000000005,12.567,10.198
13.068,10.1,9.653,4.143,13.056999999999999,19.130000000000003,10.156,3.7609999999999997,49.082,3.524,4.134,13.302,18.229,3.717,4.0360000000000005,7.7509999999999994,27.945,12.273,42.55,0.0,23.333,21.143,8.487,17.337,3.883,5.927,12.795,4.481,12.921,4.885,0.0,0.0,15.562000000000001,7.276,0.0,0.955,0.0,2.466,0.0,7.3469999999999995,1.624,6.74,5.353,7.486
8.505,4.595,7.276,2.551,10.766,14.227,5.215,3.767,33.141,1.783,1.067,4.2509999999999994,17.802,5.045,3.982,3.121,13.623000000000001,7.03,34.295,17.6,0.0,33.653,19.964,14.643999999999998,0.92,3.317,15.14,2.8040000000000003,5.304,2.743,0.0,0.0,8.543,5.731,0.843,3.158,0.0,2.43,0.0,10.067,0.867,15.809000000000001,1.732,3.7960000000000003
11.280000000000001,20.61,12.861,6.777,13.812,20.603,9.969000000000001,5.526,45.211,3.177,8.738,19.843,33.095,7.494,1.499,4.058,9.601,5.328,55.732,12.875,28.877000000000002,0.0,16.029,52.233000000000004,0.0,2.092,22.266,6.143,14.094000000000001,7.702,0.0,0.997,16.211,6.2780000000000005,1.551,0.836,0.744,10.296,0.0,23.058999999999997,2.474,27.703,8.959,9.780000000000001
7.182,4.149,2.76,0.798,3.1849999999999996,10.025,2.2640000000000002,2.661,19.175,2.044,1.346,7.736000000000001,11.184000000000001,0.771,1.779,6.047,3.5340000000000003,5.401,16.41,8.087,11.472,11.934999999999999,0.0,13.248,0.0,3.149,4.923,0.942,7.061,4.147,0.0,0.0,2.974,2.759,0.904,0.0,0.0,3.416,0.0,5.255,0.881,10.34,3.4050000000000002,2.385
13.824000000000002,16.863,16.892,1.425,7.779,22.097,6.692,4.684,36.031000000000006,1.5590000000000002,6.269,20.569,19.973,5.056,7.417,9.076,6.33,5.134,57.304,8.030999999999999,16.939999999999998,30.141,9.323,0.0,0.0,1.934,18.901,3.936,18.375,12.015,0.0,0.0,14.918,5.558,0.0,1.321,0.884,8.049,0.0,20.483,2.788,18.636,2.257,7.729
0.475,2.212,1.495,0.0,3.903,1.8699999999999999,1.954,0.0,8.955,0.0,0.0,1.517,3.513,0.482,1.806,0.0,2.809,2.723,0.99,2.995,4.809,0.897,1.8,0.76,0.0,0.0,2.666,0.884,0.894,1.994,0.0,0.0,0.0,0.954,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.503
1.871,3.778,1.234,0.0,1.322,3.6319999999999997,1.717,1.392,9.38,0.675,1.535,5.737,6.6370000000000005,0.0,1.478,2.6479999999999997,1.885,0.983,6.568,6.172000000000001,5.52,6.768000000000001,1.675,1.851,0.0,0.0,1.85,0.898,1.77,0.87,0.0,0.0,0.967,0.512,0.0,0.0,0.0,1.697,0.0,1.875,0.0,1.603,0.916,2.761
23.198,32.693,23.933999999999997,1.496,7.25,20.058,5.809,5.072,63.919,2.574,5.787,13.01,27.157,15.547999999999998,8.061,8.738999999999999,12.337,3.8209999999999997,17.815,6.890000000000001,5.209,15.100000000000001,2.287,13.931000000000001,1.7850000000000001,1.714,0.0,31.108,18.313000000000002,40.166,1.995,0.0,49.519,10.145,1.871,2.8179999999999996,0.0,21.214,0.0,9.634,3.402,30.787,7.337,1.423
11.158999999999999,19.743,10.353,1.844,4.684,6.243,1.358,0.685,28.645,0.821,2.722,9.537,14.274000000000001,5.999,6.0649999999999995,5.737,0.947,1.698,4.591,0.879,0.926,3.167,0.0,7.212,0.0,0.972,33.821,0.0,5.973,14.751,0.0,0.0,24.689,8.989,0.89,0.61,0.0,11.3,0.0,5.659,1.617,6.875,1.774,0.997
6.533,11.735,6.036,0.0,7.835,11.078,5.534000000000001,1.258,20.908,2.26,3.152,11.498,11.561,6.962,2.393,3.56,8.306,3.2199999999999998,10.568000000000001,7.227,3.487,11.673,0.0,8.914,0.0,0.0,12.291,2.7270000000000003,0.0,20.604,2.492,0.0,8.18,3.2,0.976,0.0,0.0,7.388,0.0,8.463000000000001,1.251,10.326,2.5460000000000003,0.547
19.61,26.472,15.248000000000001,5.439,8.327,15.364,5.423,1.4169999999999998,44.845,1.331,7.276,18.233999999999998,27.978,10.555,9.11,10.822,4.213,3.404,29.003,3.2969999999999997,5.394,5.471,3.537,13.802,0.996,1.555,69.322,12.15,33.119,0.0,1.1260000000000001,0.0,23.723,16.64,0.0,2.565,0.0,11.324,0.95,7.985,5.084,32.653999999999996,8.196,1.389
1.6440000000000001,0.004,0.0,0.0,0.849,0.348,0.0,0.0,4.2490000000000006,0.0,0.0,1.6179999999999999,2.721,1.2189999999999999,1.821,0.0,0.0,0.0,0.864,0.0,0.0,0.0,0.0,1.403,0.0,0.0,1.377,0.492,1.442,2.121,0.0,0.0,2.06,0.964,0.0,0.0,0.0,0.0,0.0,0.954,0.428,1.385,0.45,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.976,0.0,0.0,0.0,0.0,0.0,0.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.231,8.365,3.7249999999999996,0.867,1.815,2.194,0.523,0.831,7.52,2.124,0.0,2.866,4.882,3.323,0.855,5.373,6.348,1.801,6.074999999999999,1.934,0.92,4.734999999999999,0.0,2.779,0.0,0.967,15.091,5.140000000000001,2.349,11.139,1.544,0.0,0.0,3.849,0.0,0.0,0.0,4.66,1.8159999999999998,2.14,0.51,0.114,1.008,0.987
9.672,13.684,4.396,0.723,2.979,5.5120000000000005,1.888,0.981,24.880000000000003,0.0,1.224,5.420999999999999,4.6530000000000005,6.439,4.186,8.904,5.578,5.2,7.495000000000001,2.547,2.935,1.9020000000000001,1.811,4.9879999999999995,0.0,1.911,11.626000000000001,4.1690000000000005,4.209,4.86,0.0,0.0,13.306999999999999,0.0,2.858,1.9969999999999999,0.0,14.253,0.0,3.528,0.565,2.352,0.985,3.59
5.439,2.311,0.769,0.967,1.704,2.107,0.838,1.799,8.836,0.0,0.0,3.574,3.594,0.953,2.602,1.826,2.841,0.826,4.652,0.896,0.613,0.908,0.0,0.0,0.0,0.0,5.109,3.653,2.632,0.918,0.0,0.0,5.766,4.161,0.0,0.0,0.683,1.577,0.0,1.822,0.0,1.649,0.821,0.869
7.192,8.306000000000001,4.79,1.224,2.0490000000000004,3.1550000000000002,0.33,1.39,19.588,0.0,1.911,0.981,5.867,1.45,3.183,1.774,0.0,0.861,1.083,0.928,1.441,0.0,0.0,2.612,0.0,0.0,4.348,0.0,2.997,0.734,0.0,0.0,7.135,4.083,0.0,0.0,0.0,5.019,0.0,0.921,0.965,0.0,0.948,0.0
0.0,1.5,1.0470000000000002,0.0,0.0,0.0,0.338,0.0,1.22,0.0,0.0,0.0,0.949,0.0,0.762,0.0,0.0,0.0,0.647,0.0,0.0,0.0,0.0,0.884,0.0,0.0,0.0,0.0,0.861,0.0,0.0,0.0,0.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.822,0.0,0.0
10.463000000000001,27.871000000000002,7.912000000000001,2.82,7.558,3.146,4.686,1.287,56.266999999999996,0.876,1.4849999999999999,7.680999999999999,14.356000000000002,6.982,6.702,12.692,7.5280000000000005,2.885,19.506,2.354,3.411,5.651999999999999,1.899,4.199,0.0,0.979,17.712,5.633,12.019,6.083,0.231,0.0,20.234,12.016,1.259,4.355,0.988,0.0,0.41,3.531,0.997,7.725,1.503,3.522
0.0,0.483,0.0,0.0,0.946,0.539,0.0,0.0,2.367,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.494,0.0,1.963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5510000000000002,0.0,0.868,0.854,0.0,0.0,0.734,2.0460000000000003,0.667,0.0,0.0,0.869,0.0,0.0,0.0,0.898,0.0,0.0
9.158,13.616999999999999,16.532,2.045,10.253,22.639000000000003,4.297,1.9900000000000002,31.893,3.716,4.3629999999999995,10.751000000000001,19.525,8.448,3.7119999999999997,6.182,7.771999999999999,1.6520000000000001,36.480000000000004,6.591,10.592,17.715,1.358,21.79,0.0,0.936,20.437,1.918,14.312000000000001,9.983,2.321,0.0,12.152000000000001,2.144,0.0,0.473,0.0,2.78,0.0,0.0,2.266,27.618000000000002,10.642,1.903
0.0,0.0,0.967,0.0,0.0,0.0,0.0,0.0,0.785,0.0,0.0,0.0,2.41,0.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.664,0.0,0.0,1.558,0.0,0.0,0.0,0.0,0.0,0.965,0.0,0.0,0.0,0.0,0.0,1.1520000000000001,0.0,0.0
4.764,3.802,4.007,0.0,2.438,5.675,0.715,0.0,9.350999999999999,0.0,0.222,5.1850000000000005,10.09,0.917,0.0,2.092,1.558,1.7429999999999999,6.013,3.2670000000000003,4.314,2.776,0.0,5.114,0.0,0.0,15.603,1.516,13.975000000000001,12.237,0.354,0.979,6.182,0.0,0.0,0.999,0.0,1.959,0.0,5.6530000000000005,1.503,0.0,4.903,2.225
0.779,0.0,0.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986,0.873,0.0,0.959,0.996,0.0,2.637,2.798,0.0,1.7109999999999999,0.0,0.605,0.0,0.0,1.7610000000000001,0.88,1.314,0.514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.889,0.0,0.831,0.0,0.0
8.196000000000002,15.486999999999998,4.852,0.983,12.232000000000001,11.382,6.695,0.847,44.902,3.057,3.175,5.891,8.895,1.6960000000000002,1.139,0.008,52.43900000000001,7.997,11.201,8.533,4.345,7.04,2.2800000000000002,5.816000000000001,0.971,0.0,4.869,0.0,4.7219999999999995,5.686999999999999,0.0,0.0,7.89,2.866,0.869,0.981,0.0,5.393,0.0,3.205,0.0,3.9859999999999998,1.681,0.0
